Gaussian broadening with full width at half max of   2.000   eV
        Energy(eV)              Intensity (arb. units)
   503.24000000000001        6.7670513100139830E-077
   503.25000000000000        8.4070597560063765E-077
   503.25999999999999        1.0443079716817751E-076
   503.26999999999998        1.2970384361153785E-076
   503.27999999999997        1.6107082862819781E-076
   503.29000000000002        1.9999573479083109E-076
   503.30000000000001        2.4829293869336704E-076
   503.31000000000000        3.0821076080729688E-076
   503.31999999999999        3.8253486201799605E-076
   503.32999999999998        4.7471618327560752E-076
   503.33999999999997        5.8902923184791186E-076
   503.35000000000002        7.3076788466611626E-076
   503.36000000000001        9.0648756698800077E-076
   503.37000000000000        1.1243047480594713E-075
   503.38000000000000        1.3942672669717690E-075
   503.38999999999999        1.7288121754919987E-075
   503.39999999999998        2.1433317005659169E-075
   503.41000000000003        2.6568727604977086E-075
   503.42000000000002        3.2930014285710140E-075
   503.43000000000001        4.0808710887447834E-075
   503.44000000000000        5.0565420931677286E-075
   503.44999999999999        6.2646119092263162E-075
   503.45999999999998        7.7602285247219794E-075
   503.47000000000003        9.6115768675676434E-075
   503.48000000000002        1.1902948934179502E-074
   503.49000000000001        1.4738534123753397E-074
   503.50000000000000        1.8247098068795007E-074
   503.50999999999999        2.2587757422287319E-074
   503.51999999999998        2.7957106311820445E-074
   503.52999999999997        3.4598009598367808E-074
   503.54000000000002        4.2810451260611124E-074
   503.55000000000001        5.2964916335772201E-074
   503.56000000000000        6.5518895786061334E-074
   503.56999999999999        8.1037240216105125E-074
   503.57999999999998        1.0021725644035744E-073
   503.58999999999997        1.2391964772769843E-073
   503.60000000000002        1.5320665303862351E-073
   503.61000000000001        1.8938905365223180E-073
   503.62000000000000        2.3408410069933202E-073
   503.63000000000000        2.8928689076512831E-073
   503.63999999999999        3.5745829919339501E-073
   503.64999999999998        4.4163329688688660E-073
   503.66000000000003        5.4555435683721211E-073
   503.67000000000002        6.7383573884416302E-073
   503.68000000000001        8.3216577098727915E-073
   503.69000000000000        1.0275558808709013E-072
   503.69999999999999        1.2686471379274640E-072
   503.70999999999998        1.5660875351804191E-072
   503.72000000000003        1.9329962693060087E-072
   503.73000000000002        2.3855349996479852E-072
   503.74000000000001        2.9436106371946402E-072
   503.75000000000000        3.6317398258927073E-072
   503.75999999999999        4.4801121674820783E-072
   503.76999999999998        5.5258976965906072E-072
   503.77999999999997        6.8148544901981428E-072
